npi	city	state	zip	count	average_payment	year
1043228364	ATLANTA	GA	30328	31	70.160645161	2013
1043229958	HOFFMAN ESTATES	IL	601691019	56	83.679532428	2013
1043230345	BARTLETT	IL	601033007	33	170.16030303	2013
1043231756	GREEN BAY	WI	543116519	25	64.3084	2013
1043232432	PENSACOLA	FL	325032337	224	141.53330030433335	2013
1043232614	FARGO	ND	581023641	42	64.761904762	2013
1043233299	ASHEVILLE	NC	288014047	230	66.80673873399999	2013
1043238553	BRIDGEPORT	WV	263309007	138	140.58173913	2013
1043238801	GILBERT	AZ	852342961	12	70.15	2013
1043238835	TORRANCE	CA	905034607	15	80.707333333	2013
1043240054	CHICAGO	IL	606114546	48	132.1198333315	2013
1043241987	MONROE	LA	712018548	649	72.98685842500001	2013
1043245749	MIAMI	FL	331762299	21	87.789047619	2013
1043246077	POUGHKEEPSIE	NY	126032416	148	262.68906992	2013
1043246499	ANGLETON	TX	775154169	11	56.944545455	2013
1043253891	BRICK	NJ	087247732	43	75.375813953	2013
1043254162	APPLETON	WI	54913	32	236.2825	2013
1043254337	SOUTHFIELD	MI	480754818	509	106.94443667933334	2013
1043256118	NEW HARTFORD	NY	134131001	84	173.048095235	2013
1043259971	MIAMISBURG	OH	453427615	105	64.924285714	2013
1043260102	TRAVERSE CITY	MI	496849200	67	169.23094444499998	2013
1043261688	ABILENE	TX	796068746	20	148.8945	2013
1043262009	BRIDGETON	MO	63044	64	111.036	2013
1043262751	PHILADELPHIA	PA	191202421	79	80.2655827585	2013
1043265275	ALBUQUERQUE	NM	871091102	40	169.161629075	2013
1043266117	LIBERTY	MO	640689625	65	115.643877551	2013
1043268923	WESTMINSTER	MD	211575647	194	81.34187175299999	2013
1043274731	CLEVELAND	OH	441950001	11	79.032727273	2013
1043275183	SAN JOSE	CA	951281469	123	333.78891125	2013
1043275449	FREDERICK	MD	217024397	214	76.208772161	2013
1043275803	VA BEACH	VA	23454	40	60.448	2013
1043276488	SOUTH MIAMI	FL	331434804	66	177.41439394	2013
1043278930	DANVILLE	VA	245416885	148	160.50949432	2013
1043281660	MONROEVILLE	PA	151462749	79	226.61607595	2013
1043283294	HUTCHINSON	KS	675021114	121	216.3	2013
1043283344	BIRMINGHAM	AL	352353430	15	72.164	2013
1043285653	GLEN BURNIE	MD	210616902	49	172.43489796	2013
1043286974	GRASS VALLEY	CA	959455723	23	73.167826087	2013
1043287568	LEBANON	TN	370873100	26	152.17807692	2013
1043288111	GOSHEN	IN	465264655	112	222.70892857	2013
1043288566	CAPE MAY COURT HOUSE	NJ	082102138	106	80.7404658195	2013
1043291032	OLYMPIA	WA	985065075	32	165.03375	2013
1043292188	CARMEL	IN	460325480	782	114.51102322224999	2013
1043293921	GREELEY	CO	806344807	34	170.521649125	2013
1043294317	KITTANNING	PA	162018808	55	68.983636364	2013
1043294416	ATHENS	OH	457012138	82	77.70814925350001	2013
1043296957	OXFORD	MS	386555373	84	64.201666667	2013
1043297450	ORLANDO	FL	328031248	12	71.61	2013
1043297856	DALLAS	TX	752402004	165	73.596373913	2013
1043299548	ST. PETERS	MO	63376	151	141.38797667333333	2013
1043299761	JACKSONVILLE	FL	322566004	12	60.745	2013
1043299951	DOTHAN	AL	36301	715	71.363272203	2013
1043303373	LOUISVILLE	KY	402151190	480	67.692834506	2013
1043303696	LEBANON	NH	037561000	28	42.540714286	2013
1043303894	PALM BEACH GARDENS	FL	33410	49	229.2777551	2013
1043307127	NEW YORK	NY	100214870	52	134.900902778	2013
1043309040	BROOKLYN	NY	11204	66	73.062121212	2013
1043309529	OCEANSIDE	CA	920564515	22	84.949545455	2013
1043311202	TACOMA	WA	984021911	56	75.440535714	2013
1043316128	BUTLER	PA	160011785	165	164.02722979499998	2013
1043318587	HAGERSTOWN	MD	217405471	223	106.99544870866667	2013
1043324429	PEMBROKE PINES	FL	330271761	18	159.96333333	2013
1043338924	ARCATA	CA	955214742	60	65.362	2013
1043345648	DETROIT	MI	482362148	178	82.498904321	2013
1043363443	ALTAMONTE SPRINGS	FL	327140913	118	76.48492886150001	2013
1043374028	FRESNO	CA	937103715	19	201.68105263	2013
1043375264	BURR RIDGE	IL	605276686	29	77.088965517	2013
1043378920	ROSEBURG	OR	974711657	96	160.40854167	2013
1043380900	BIRMINGHAM	AL	352426402	31	168.64032258	2013
1043381395	REDDING	CA	960019580	13	72.46	2013
1043387624	MEMPHIS	TN	381202366	83	53.935903614	2013
1043388390	MOBILE	AL	366063021	697	68.041627114	2013
1043396245	PENSACOLA	FL	325146050	337	208.346522375	2013
1043406242	COLUMBIA	MO	652120001	52	68.8044166665	2013
1043406291	COLUMBUS	OH	432202553	16	70.31875	2013
1043412448	RANCHO MIRAGE	CA	922703221	15	72.558666667	2013
1043424583	LIMA	OH	458014602	18	67.073333333	2013
1043430309	WASHINGTON	DC	200172107	258	84.5904547625	2013
1043437676	MADISON	WI	537151830	15	161.31733333	2013
1043451883	MINOT	ND	587016905	45	64.506222222	2013
1043463110	ROYAL OAK	MI	480736712	183	82.13521082950001	2013
1043464951	LAS VEGAS	NV	891034251	102	52.6313308915	2013
1043470602	HOUSTON	TX	770302504	13	79.928461538	2013
1043474562	INDIANAPOLIS	IN	462025135	16	76.086875	2013
1043476351	SUNNYVALE	CA	940874740	48	82.700416667	2013
1043489289	PATERSON	NJ	075032621	43	77.74372093	2013
1043491988	GILBERT	AZ	852956219	48	189.17	2013
1043494800	NEW YORK	NY	100323722	65	187.70738462	2013
1043494883	NEW YORK	NY	100656007	161	87.422732919	2013
1043526353	BEVERLY	MA	019156198	148	267.61835154	2013
1043562358	ROLLA	MO	654012931	26	219.29	2013
1043579741	WAUWATOSA	WI	532263465	69	238.72942073000002	2013
1053300970	ABILENE	TX	79606	252	158.8810042	2013
1053301309	HAMILTON	NJ	08690	15	82.622	2013
1053302109	GAINESVILLE	FL	326103003	97	72.09345713799999	2013
1053302182	NAMPA	ID	836866011	109	151.27495413	2013
1053302547	OLYMPIA	WA	985065075	19	162.64052632	2013
1053302828	SPRINGFIELD	MA	011182533	142	76.714978078	2013
1053304915	COLORADO SPRINGS	CO	809076736	14	70.688571429	2013
1053305599	BOWLING GREEN	KY	421011760	67	60.718656716	2013
1053307462	FALL RIVER	MA	027211733	132	76.45189814849999	2013
1053307785	LITTLE ROCK	AR	722055307	17	74.204117647	2013
1053313437	CANTON	GA	301142475	48	166.33	2013
1053314112	SARASOTA	FL	342333252	66	239.09560606	2013
1053315929	LA CROSSE	WI	546015429	121	73.79360576900001	2013
1053320317	ROCKFORD	IL	611075090	77	146.9161039	2013
1053320507	FREMONT	CA	945381716	58	83.568275862	2013
1053322354	SPARTA	NJ	078711730	44	72.679772727	2013
1053323626	YUCCA VALLEY	CA	922842900	90	176.02455556	2013
1053328781	LOS ALAMITOS	CA	90720	66	254.66488635999997	2013
1053329268	FITZGERALD	GA	317508857	78	63.920769231	2013
1053330811	STATESVILLE	NC	286773425	34	62.3	2013
1053331074	WILMETTE	IL	600912604	74	91.977567568	2013
1053331355	LUBBOCK	TX	794242729	199	71.8668292685	2013
1053337139	JACKSON	MS	392164643	12	61.5325	2013
1053337980	STEVENS POINT	WI	544811848	43	68.470930233	2013
1053339283	RALEIGH	NC	276162880	21	53.925714286	2013
1053347823	MOBILE	AL	366081162	336	84.219921355	2013
1053349100	NASHVILLE	TN	372325614	21	75.454285714	2013
1053349985	WEIRTON	WV	260625014	83	71.741984127	2013
1053351114	TAMPA	FL	336129416	14	78.275	2013
1053355693	HAMDEN	CT	065183209	187	122.229665404	2013
1053356436	SEWICKLEY	PA	151431300	53	229.67207547	2013
1053361154	UTICA	NY	135025178	80	151.15875	2013
1053362731	COLORADO SPRINGS	CO	809067402	16	70.83	2013
1053364141	SEATTLE	WA	981012756	58	73.317931034	2013
1053366930	OMAHA	NE	681021104	223	245.03041067	2013
1053367995	FREMONT	CA	945381621	22	69.458636364	2013
1053368472	TORRANCE	CA	905054035	39	67.780512821	2013
1053372201	MOBILE	AL	366073326	175	139.12375335666667	2013
1053374157	FAYETTEVILLE	NC	283043571	243	147.30493827	2013
1053374496	FORT SMITH	AR	729034106	903	143.12601791	2013
1053375329	PEABODY	MA	019607901	115	79.1897395835	2013
1053376905	AURORA	CO	800126165	12	63.786666667	2013
1053379552	SPARTANBURG	SC	293033040	46	63.665652174	2013
1053381236	GERMANTOWN	TN	38138	248	225.64472173500002	2013
1053385856	JACKSON	TN	383052040	116	218.17378623000002	2013
1053385914	BLACKSBURG	VA	240606678	36	68.571944444	2013
1053387423	COLTON	CA	923244621	30	177.35066667	2013
1053389213	FORT MADISON	IA	526279611	24	62.46375	2013
1053391250	WINCHESTER	VA	226012869	420	170.366795585	2013
1053391870	HOUSTON	TX	770901244	48	232.188148145	2013
1053392068	MACON	GA	312042328	56	73.64222719099999	2013
1053392324	SAINT LOUIS	MO	631261827	102	113.42505086999999	2013
1053392357	STERLING	VA	201666580	20	151.521	2013
1053392571	SOUTH BEND	IN	466351864	483	162.02728087	2013
1053393751	SUFFERN	NY	109014812	12	85.921666667	2013
1053394130	ABINGDON	MD	210091284	185	81.809104983	2013
1053395673	OVERLAND PARK	KS	662121815	393	163.488221885	2013
1053397083	DES MOINES	IA	503091416	87	65.07091954	2013
1053397927	DALLAS	TX	752402004	20	68.657	2013
1053399113	WEIRTON	WV	260625014	84	71.70762867650001	2013
1053401950	HARAHAN	LA	701233106	17	62.258235294	2013
1053404574	KINGSPORT	TN	376604653	68	190.19382353	2013
1053409219	EAST WINDSOR	NJ	085201421	37	189.23189189000001	2013
1053416313	LEXINGTON	KY	405091882	36	144.60083333	2013
1053418137	RICHLAND	WA	99352	218	239.10347005	2013
1053420190	MOORESVILLE	NC	281178540	191	141.9985363	2013
1053422097	BISMARCK	ND	585014436	54	66.0774835525	2013
1053422378	RENTON	WA	980555714	20	73.8065	2013
1053429019	ORLANDO	FL	328066258	43	163.36395349	2013
1053433938	DICKINSON	TX	77539	31	59.581290323	2013
1053435198	KANSAS CITY	KS	661608500	20	67.829	2013
1053440917	CAMPBELL	CA	950081948	57	304.99135802666666	2013
1053453134	BATON ROUGE	LA	708092975	271	216.698881965	2013
1053461624	ENCINO	CA	914362124	33	278.63060606	2013
1053483404	SELMA	AL	367016742	79	147.34734177	2013
1053486704	HUNTSVILLE	AL	358016495	60	160.991402715	2013
1053487058	CUTCHOGUE	NY	119351364	339	201.74318182000002	2013
1053489815	LA CROSSE	WI	546015429	52	64.815192308	2013
1053491183	ST. GEORGE	UT	84790	69	120.47695652	2013
1053499608	PUYALLUP	WA	983723742	55	72.0151625385	2013
1053510370	PORTLAND	OR	972394501	20	83.522	2013
1053517896	NEW ORLEANS	LA	70121	17	69.967058824	2013
1053526285	LONG BEACH	CA	908073418	28	178.5425	2013
1053528216	TULSA	OK	741363402	19	60.619473684	2013
1053530436	PURCHASE	NY	105772510	93	213.660855265	2013
1053533919	CAPE GIRARDEAU	MO	637034927	297	127.68921371	2013
1053560896	BEL AIR	MD	21014	82	247.83231707	2013
1053561811	GAINESVILLE	GA	305013871	56	83.534285714	2013
1053563163	HOUSTON	TX	770653687	33	69.285757576	2013
1053581058	BANGOR	ME	044012401	412	162.31027470499998	2013
1053582205	CLEVELAND	OH	441950001	13	78.863846154	2013
1053585125	WAUSAU	WI	54401	168	211.74835185	2013
1053597161	HOFFMAN ESTATES	IL	601924566	98	253.31289558	2013
1053632372	AUSTELL	GA	301066821	187	228.324838055	2013
1053674077	BOSTON	MA	021142621	24	82.7	2013
1063402352	BOSTON	MA	021143117	14	74.855714286	2013
1063403145	ZION	IL	600991546	91	172.83054945	2013
1063403848	RAPID CITY	SD	577024335	35	65.538857143	2013
1063403905	RAPID CITY	SD	577024335	85	67.627882353	2013
1063404424	SALT LAKE CITY	UT	841241275	107	67.906542056	2013
1063408425	FULLERTON	CA	928353813	69	187.87753623	2013
1063408649	KINGMAN	AZ	864090514	219	238.740529235	2013
1063409860	FORT COLLINS	CO	805244000	30	63.198	2013
1063410769	HANNIBAL	MO	63401	244	72.606767857	2013
1063412211	CINCINNATI	OH	45230	80	63.8985	2013
1063414225	OVERLAND PARK	KS	662231111	288	72.52185546850001	2013
1063414845	BLOOMINGTON	MN	554254506	32	69.7860196075	2013
1063416998	WILMINGTON	NC	284016443	57	231.827064935	2013
1063418333	PORTLAND	OR	972255033	75	74.04786290300001	2013
1063420610	MERRITT ISLAND	FL	329534851	178	141.543827871	2013
1063424737	PARAMUS	NJ	076521433	168	278.16996825499996	2013
1063427557	PALO ALTO	CA	943012521	55	313.98998677500003	2013
1063427706	NEW HYDE PARK	NY	110421008	502	265.477325375	2013
1063431690	ROCHESTER	NY	146420002	50	62.5452	2013
1063433241	CHILLICOTHE	OH	456019031	76	67.957763158	2013
1063438562	ANN ARBOR	MI	481095048	12	85.086666667	2013
1063440634	CHARLOTTE	NC	282043109	87	167.812039685	2013
1063442051	VALPARAISO	IN	46383	104	164.959414815	2013
1063443356	GLASGOW	KY	421411564	186	66.407688172	2013
1063443828	EDINBURG	TX	785398462	118	73.798135593	2013
1063445542	MERIDIAN	MS	39301	920	208.883587525	2013
1063450310	STUART	FL	349963332	526	134.89420528624998	2013
1063451268	HARRISONBURG	VA	228018679	210	67.400285714	2013
1063452167	COLORADO SPRINGS	CO	809048139	246	65.182601626	2013
1063453561	TEMPLETON	CA	934659746	17	287.23	2013
1063454122	BOISE	ID	837061309	19	140.97894737	2013
1063456085	DETROIT	MI	482012018	27	84.584814815	2013
1063457174	WALNUT CREEK	CA	945983122	15	78.021333333	2013
1063460368	CRANBERRY TOWNSHIP	PA	160666134	14	149.02357143	2013
1063463099	WHITING	NJ	087591003	504	140.92951421225	2013
1063463362	MCALESTER	OK	745015915	30	71.036	2013
1063465037	EASTON	PA	180452658	14	234.92714286	2013
1063466118	BETHLEHEM	PA	18020	145	214.833482145	2013
1063466894	DOWNERS GROVE	IL	605151500	14	76.312857143	2013
1063469500	BOISE	ID	837061309	22	143.88136364	2013
1063470045	CLEVELAND	TN	373111351	219	150.85731226000001	2013
1063470540	KISSIMMEE	FL	347445838	40	164.07125	2013
1063472066	ATHENS	GA	306062889	709	159.69590551	2013
1063473429	ESCONDIDO	CA	920253363	209	183.94129050499998	2013
1063476216	CRESTVIEW HILLS	KY	410175100	286	154.780677435	2013
1063476604	GREENVILLE	MI	48838	560	149.822699285	2013
1063477057	MADISON	WI	537920001	29	76.890344828	2013
1063477198	CAMP HILL	PA	170111708	33	227.71666667	2013
1063483162	ENCINO	CA	913165109	202	74.78061053325	2013
1063486769	MOUNTAIN HOME	AR	726532955	313	65.3853000415	2013
1063489367	BETHLEHEM	PA	180179424	47	62.008510638	2013
1063489771	BILLINGS	MT	591010127	168	76.5915705205	2013
1063489797	GREENFIELD	WI	532212059	93	59.385798611	2013
1063490183	PEORIA	IL	616145098	210	127.45869221233333	2013
1063490464	CAMARILLO	CA	93010	207	80.3997298245	2013
1063490852	MIAMI	FL	331451233	133	177.21428571	2013
1063492122	HIAWATHA	IA	522332362	430	69.7309343435	2013
1063492148	HIAWATHA	IA	522332362	117	64.136410256	2013
1063493443	SEDALIA	MO	653012111	91	213.99503283	2013
1063493617	SAN ANTONIO	TX	782293919	17	154.42058824	2013
1063494102	INDIANAPOLIS	IN	462601902	37	70.8561363635	2013
1063494771	RESTON	VA	201905896	36	76.786666667	2013
1063495257	MELBOURNE	FL	329011969	47	231.8	2013
1063498954	BOISE	ID	837024565	37	69.6886842105	2013
1063499242	CHARDON	OH	440242908	150	66.7609166665	2013
1063507630	ATHENS	GA	306066008	153	240.276653605	2013
1063507739	ASHEVILLE	NC	288033152	195	71.49630535349999	2013
1063513885	NORTHPORT	AL	35476	64	64.36703125	2013
1063518199	HOUSTON	TX	770304009	27	79.91	2013
1063520336	STREATOR	IL	613644448	78	34.84025641	2013
1063521169	BLOOMINGTON	IL	617042101	20	60.903	2013
1063524387	SAINT PAUL	MN	551022344	35	64.974857143	2013
1063527349	ROCKFORD	IL	611075090	57	149.17192982	2013
1063528834	DALLAS	TX	752314405	60	69.0211764705	2013
1063529915	NEW ALBANY	OH	430549291	71	69.390422535	2013
1063541571	COLORADO SPRINGS	CO	809075788	435	74.2136108095	2013
1063550226	VISALIA	CA	932926434	67	139.17223881	2013
1063551661	BATAVIA	NY	140201645	53	66.393962264	2013
1063555639	WILMINGTON	OH	451772171	30	62.155	2013
1063556421	SOUTH BEND	IN	466011156	406	235.50373138999998	2013
1063559433	TRUSSVILLE	AL	351733603	41	66.28162990199999	2013
1063562007	FAIRFAX	VA	22031	166	207.986179935	2013
1063565489	NEW YORK	NY	100323720	43	187.04046512	2013
1063568731	LA JOLLA	CA	92037	72	81.126326923	2013
1063582450	REDDING	CA	960012509	13	72.801538462	2013
1063583268	LOUISVILLE	KY	402021675	48	67.4507142855	2013
1063583326	CHICO	CA	959267201	72	78.422625	2013
1063595221	LOVELAND	CO	805388412	125	173.735833875	2013
1063595635	OMAHA	NE	681144108	327	66.376788889	2013
1063598597	WHEAT RIDGE	CO	800336183	39	253.97358974	2013
1063611168	RANCHO MIRAGE	CA	922703221	379	78.715308989	2013
1063611895	FESTUS	MO	630281177	165	140.91302075466666	2013
1063613339	TOMS RIVER	NJ	087558063	446	198.19672909500002	2013
1063617157	LA CROSSE	WI	546015429	24	64.669583333	2013
1063617900	WEST COLUMBIA	SC	29169	102	72.200873016	2013
1063625119	PANAMA CITY	FL	324055314	173	66.620790398	2013
1063626836	WALDORF	MD	206023240	92	78.3998677945	2013
1063646594	SANTA ROSA	CA	954043601	102	328.54099767	2013
1063649978	LAKE CHARLES	LA	70605	125	214.95096	2013
1063653798	GRAND RAPIDS	MI	495034656	16	162.10125	2013
1063659605	KOKOMO	IN	469023838	47	209.019972725	2013
1063659613	TOWSON	MD	212045827	123	75.3881347825	2013
1063665438	SANTA ROSA	CA	954014653	137	86.176350365	2013
1063674794	INDIANAPOLIS	IN	462565630	11	67.535454545	2013
1063675734	SEBRING	FL	338721986	80	221.235555555	2013
1063698645	SALINA	KS	674014190	281	163.14017913499998	2013
1063715951	CHALFONT	PA	189142203	543	256.2971663	2013
1063720365	WEST VALLEY CITY	UT	841205537	90	234.15377778	2013
1063735702	SLIDELL	LA	704615574	42	230.48071429	2013
1063757227	FORT WAYNE	IN	468451729	88	244.31	2013
1073500013	NEW YORK	NY	100166402	380	85.49860676649999	2013
1073500229	DAYTONA BEACH	FL	321177118	29	72.264482759	2013
1073501235	INDIANAPOLIS	IN	462021239	41	66.831707317	2013
1073503595	LEXINGTON	KY	405031428	32	149.8978125	2013
1073504247	KINGWOOD	TX	773391536	61	141.59807936666667	2013
1073505939	LEWISTOWN	PA	170441167	31	69.276774194	2013
1073507018	SACRAMENTO	CA	958213600	13	71.27	2013
1073508131	SIOUX FALLS	SD	571052135	116	69.6671205355	2013
1073508263	HOT SPRINGS	AR	719017752	12	71.784166667	2013
1073508297	WILLOUGHBY	OH	440944661	430	171.12678122	2013
1073509733	WEST PLAINS	MO	657754754	66	219.27068609	2013
1073509956	LITTLE ROCK	AR	722055307	14	71.490714286	2013
1073510657	WILMINGTON	NC	28401	13	63.106923077	2013
1073510673	KINGMAN	AZ	864013619	164	61.0763255495	2013
1073510863	CLYDE	NC	287217430	111	61.282522523	2013
1073512588	CARMEL	IN	460325801	101	165.933603675	2013
1073512687	PETOSKEY	MI	497702212	12	63.130833333	2013
1073512745	PROVO	UT	846046630	44	138.80477273	2013
1073513776	OTTUMWA	IA	525016413	29	62.976551724	2013
1073515227	LOUISVILLE	KY	402204121	52	164.10230769	2013
1073516266	FAIRMONT	MN	560314470	44	62.257045455	2013
1073516969	NORWALK	CT	068503852	27	73.575925926	2013
1073517462	BAYONNE	NJ	070024654	19	78.142105263	2013
1073517678	WALNUT CREEK	CA	945982408	31	75.851612903	2013
1073519583	NEW HAVEN	CT	065113786	246	74.285487805	2013
1073527974	WATERTOWN	SD	572017253	82	69.152317073	2013
1073530523	WARRENTON	VA	20186	171	170.09713663	2013
1073534400	OXNARD	CA	930303722	13	76.744615385	2013
1073534848	BABYLON	NY	117023027	259	122.707206086	2013
1073537387	PASADENA	CA	911053010	47	74.107446809	2013
1073538971	PHILADELPHIA	PA	191074216	90	110.13051905466666	2013
1073541736	VIRGINIA BEACH	VA	234542402	99	148.77080808	2013
1073546750	VENTURA	CA	930033059	256	81.840505017	2013
1073547311	VOORHEES	NJ	080439572	64	82.90013285	2013
1073548277	INDIANAPOLIS	IN	462021239	11	61.281818182	2013
1073549499	WALNUT CREEK	CA	945983122	15	79.073333333	2013
1073556437	STONY BROOK	NY	117902555	25	80.036	2013
1073557831	NASHVILLE	TN	372031606	11	62.348181818	2013
1073558177	COLUMBIA	MO	652016623	172	161.04850164	2013
1073558516	GREENVILLE	SC	296055622	62	71.6037086905	2013
1073558557	ORCHARD PARK	NY	141271577	108	167.97425641	2013
1073559241	IRVINE	CA	926183167	52	81.811088889	2013
1073559357	METAIRIE	LA	700062970	66	76.03251923100001	2013
1073559894	KANSAS CITY	MO	641082741	13	71.557692308	2013
1073567384	IDAHO FALLS	ID	834047533	14	64.629285714	2013
1073567913	HUNTSVILLE	AL	35801	433	69.36632970950001	2013
1073568648	SANTA BARBARA	CA	931054339	17	178.08176471	2013
1073569562	NEW YORK	NY	100105615	28	285.77357143	2013
1073570198	PARK RIDGE	IL	600681186	281	138.74036316625	2013
1073570552	NORMAN	OK	730716610	763	231.30861049499998	2013
1073571766	BOCA RATON	FL	334321419	17	244.84705882	2013
1073574208	HUNTSVILLE	AL	35801	268	64.37238806	2013
1073575650	INDIANAPOLIS	IN	462271004	153	163.26328455	2013
1073577078	INDIANAPOLIS	IN	46256	41	67.22715311	2013
1073577847	LAWRENCE	KS	660441335	341	75.44566589249999	2013
1073578019	RALEIGH	NC	276072949	389	241.495942025	2013
1073579777	SYLACAUGA	AL	35150	140	70.3937673865	2013
1073580718	GREENFIELD	WI	532212057	20	60.4345	2013
1073581880	WICHITA	KS	67214	292	217.30573755	2013
1073583779	PHOENIX	AZ	850044633	135	76.858589512	2013
1073584041	CLEARWATER	FL	337653305	42	116.70406818000001	2013
1073589446	WATERFORD	MI	483271913	63	167.65095238	2013
1073590170	ANNISTON	AL	362014619	77	157.11519481	2013
1073591517	ALBUQUERQUE	NM	871064917	44	63.019090909	2013
1073592408	SIERRA VISTA	AZ	856352967	114	72.9104636395	2013
1073592960	ST LOUIS PARK	MN	554161222	45	157.95222222	2013
1073594636	LANCASTER	CA	935344936	79	72.818101266	2013
1073594693	DOVER	DE	199048208	20	166.684	2013
1073595583	ANNISTON	AL	362074716	20	63.1155	2013
1073596052	AMERY	WI	540011261	182	126.51363304099999	2013
1073596631	LORIS	SC	295692827	14	66.847142857	2013
1073604310	MUNCIE	IN	47304	75	230.73529777	2013
1073608824	COLFAX	WA	991119552	43	71.062325581	2013
1073613162	ENGLEWOOD	CO	801102470	14	247.43428571	2013
