state	county	ssa	year	penetration	eligibles	enrolled	avg_ffscost	bench_pay
Nebraska	Nance	28620	2015	2.98	671	20	11107.173437133213	786.6700000000001
Nebraska	Nemaha	28630	2015	NA	1511	NA	10534.351138665455	809.13
Nebraska	Nuckolls	28640	2015	2.82	1207	34	11600.352804171791	851.62
Nebraska	Otoe	28650	2015	8.52	3299	281	9669.404288437776	780.47
Nebraska	Pawnee	28660	2015	NA	637	NA	9825.265779373458	778.7800000000001
Nebraska	Perkins	28670	2015	2.3	653	15	9488.599915289611	801.2700000000001
Nebraska	Phelps	28680	2015	NA	2010	NA	9855.272685430627	778.57
Nebraska	Pierce	28690	2015	0.9	1336	12	10003.125536226104	807.14
Nebraska	Platte	28700	2015	4.359999999999999	5965	260	8011.387157570222	741.66
Nebraska	Polk	28710	2015	NA	1159	NA	9489.97725444843	835.11
Nebraska	Red Willow	28720	2015	0.47000000000000003	2362	11	9935.42673800034	794.07
Nebraska	Richardson	28730	2015	0.81	2096	17	11114.011801145236	821.12
Nebraska	Rock	28740	2015	NA	202	NA	11234.808437369084	793.11
Nebraska	Saline	28750	2015	0.7899999999999999	2397	19	9449.493524927131	794.4599999999999
Nebraska	Sarpy	28760	2015	15.82	21540	3408	7413.270651034545	772.56
Nebraska	Saunders	28770	2015	11.49	3909	449	9405.75957875335	786.71
Nebraska	Scotts Bluff	28780	2015	9.51	7737	736	8600.703725182719	747.5
Nebraska	Seward	28790	2015	3.58	3102	111	8761.846571200793	799.64
Nebraska	Sheridan	28800	2015	10.26	1296	133	8251.79719683573	746.58
Nebraska	Sherman	28810	2015	8.709999999999999	781	68	8870.759221091834	749.16
Nebraska	Sioux	28820	2015	NA	233	NA	4939.623485124469	795.72
Nebraska	Stanton	28830	2015	12.450000000000001	932	116	8225.545617447367	755
Nebraska	Thayer	28840	2015	NA	1319	NA	9946.626839458317	813.09
Nebraska	Thomas	28850	2015	7.1899999999999995	153	11	7289.266674440299	749.49
Nebraska	Thurston	28860	2015	3.62	966	35	9234.82538268941	793.98
Nebraska	Valley	28870	2015	NA	1032	NA	10486.904623126693	845.7800000000001
Nebraska	Washington	28880	2015	15.52	3750	582	9080.1203114666	798.52
Nebraska	Wayne	28890	2015	9.88	1447	143	8509.106840803675	746.64
Nebraska	Webster	28900	2015	NA	950	NA	9695.699212126914	737.2800000000001
Nebraska	Wheeler	28910	2015	NA	152	NA	10179.816945712835	836.76
Nebraska	York	28920	2015	0.38	2933	11	8451.998556419985	771.69
Nevada	Churchill	29000	2015	8.89	5117	455	8416.27691894877	837.63
Nevada	Clark	29010	2015	38.349999999999994	305779	117261	9887.404867723904	848.2900000000001
Nevada	Douglas	29020	2015	9.59	13258	1272	8182.611236028639	772.41
Nevada	Elko	29030	2015	1.3	5709	74	7851.904721710329	779.49
Nevada	Esmeralda	29040	2015	7.35	245	18	7860.111132966169	807.54
Nevada	Eureka	29050	2015	NA	308	NA	7149.64676234183	781.6700000000001
Nevada	Humboldt	29060	2015	1.43	2376	34	8501.132929928215	790.52
Nevada	Lander	29070	2015	NA	826	NA	8473.255719197285	728.8499999999999
Nevada	Lincoln	29080	2015	1.79	1060	19	13817.133724966927	1030
Nevada	Lyon	29090	2015	20.279999999999998	12577	2551	7745.0250347280235	746.2800000000001
Nevada	Mineral	29100	2015	10.69	1253	134	8094.93529208128	842.01
Nevada	Nye	29110	2015	46.790000000000006	14183	6636	8060.258960888337	802.92
Nevada	Pershing	29130	2015	1.3800000000000001	943	13	8963.75275593585	819.22
Nevada	Storey	29140	2015	16.830000000000002	1129	190	6305.664269160074	805.42
Nevada	Washoe	29150	2015	28.99	76922	22298	7596.244599586751	795.14
Nevada	White Pine	29160	2015	NA	1676	NA	10874.984053211221	874.71
Nevada	Carson City	29120	2015	9.41	12376	1164	8604.22714282994	774.13
New Hampshire	Belknap	30000	2015	7.5	15951	1196	8527.422026346037	736.65
New Hampshire	Carroll	30010	2015	5.59	13782	771	8208.901300050647	756.6700000000001
New Hampshire	Cheshire	30020	2015	7.3	16785	1226	8019.197887667673	728.62
New Hampshire	Coos	30030	2015	0.8700000000000001	9280	81	9832.525185838687	803.4599999999999
New Hampshire	Grafton	30040	2015	6.83	19179	1309	8272.548472359986	730.81
New Hampshire	Hillsborough	30050	2015	8.709999999999999	71221	6206	8492.067223344773	777.87
New Hampshire	Merrimack	30060	2015	7.31	30371	2220	8175.067910481286	782.55
New Hampshire	Rockingham	30070	2015	8.08	57344	4633	8357.725647367588	754.7800000000001
New Hampshire	Strafford	30080	2015	3.9699999999999998	22726	902	7745.560200613252	771.97
New Hampshire	Sullivan	30090	2015	1.37	9905	136	8450.696530877869	747.4499999999999
New Jersey	Atlantic	31000	2015	7.63	52238	3984	10598.220423772698	767.64
New Jersey	Bergen	31100	2015	13.91	161123	22408	10900.594597200328	803.4
New Jersey	Burlington	31150	2015	16.21	82453	13368	10027.412827371943	752.88
New Jersey	Camden	31160	2015	16.99	89782	15255	10613.735536604545	800.8499999999999
New Jersey	Cape May	31180	2015	9.48	25918	2458	10393.649496454178	765.62
New Jersey	Cumberland	31190	2015	13.55	27078	3670	11150.167885685074	749.75
New Jersey	Essex	31200	2015	22.419999999999998	113521	25452	11529.65000011052	852.74
New Jersey	Gloucester	31220	2015	16.37	50602	8283	10256.263050935253	797.24
New Jersey	Hudson	31230	2015	22.09	78865	17425	11593.525745649707	821.7
New Jersey	Hunterdon	31250	2015	8.58	22631	1942	9090.546775197417	753.9599999999999
New Jersey	Mercer	31260	2015	13.93	62084	8646	10614.802560321066	800.6800000000001
New Jersey	Middlesex	31270	2015	15.15	125872	19075	10577.187468685648	762.97
New Jersey	Monmouth	31290	2015	12.8	114207	14623	10662.514298613423	765.75
New Jersey	Morris	31300	2015	10.239999999999998	83643	8564	9952.861159240674	776.1700000000001
New Jersey	Ocean	31310	2015	17.7	144439	25570	11327.0762641133	813.92
New Jersey	Passaic	31320	2015	19.22	78141	15020	11156.001140482691	794.72
New Jersey	Salem	31340	2015	10.75	13569	1459	10675.726131687186	756.87
New Jersey	Somerset	31350	2015	8.67	50372	4365	9574.398353977911	781.4
New Jersey	Sussex	31360	2015	9.03	25882	2337	9501.619742024497	763.65
New Jersey	Union	31370	2015	19.259999999999998	82201	15833	9928.838898382615	760.11
New Jersey	Warren	31390	2015	8.59	20283	1742	9996.341407885171	824.22
New Mexico	Bernalillo	32000	2015	49.4	114261	56450	6557.861347740054	726.8
New Mexico	Catron	32010	2015	13.850000000000001	1307	181	5530.203249783264	739.8199999999999
New Mexico	Chaves	32020	2015	13.44	11567	1555	8057.273693612204	744.05
New Mexico	Cibola	32025	2015	16.73	4495	752	7522.378641267585	730.07
New Mexico	Colfax	32030	2015	16.21	3368	546	6685.489098084488	695.72
New Mexico	Curry	32040	2015	9.88	7042	696	7986.265124937187	737.25
New Mexico	DeBaca	32050	2015	9.51	526	50	6940.294073313262	746.88
New Mexico	Dona Ana	32060	2015	31.87	35530	11323	7674.121568741373	746.76
New Mexico	Eddy	32070	2015	7.63	9490	724	8477.810010657926	745.51
New Mexico	Grant	32080	2015	22.58	7950	1795	6095.311422222539	703.2700000000001
New Mexico	Guadalupe	32090	2015	17.439999999999998	986	172	7737.568157239665	757.4399999999999
New Mexico	Harding	32100	2015	9.09	209	19	6749.01498069498	736.03
New Mexico	Hidalgo	32110	2015	23.610000000000003	1059	250	6643.906299392098	733.3199999999999
New Mexico	Lea	32120	2015	2.7800000000000002	8439	235	8877.163969595895	773.74
New Mexico	Lincoln	32130	2015	20.34	5545	1128	7065.720016601472	745.8299999999999
New Mexico	Los Alamos	32131	2015	7.38	3171	234	7027.102000888201	744.93
New Mexico	Luna	32140	2015	34.190000000000005	6288	2150	7154.556230140481	714.3499999999999
New Mexico	McKinley	32150	2015	6.84	9907	678	7063.350387630406	727.4
New Mexico	Mora	32160	2015	16.279999999999998	1351	220	5231.286342219126	656.63
New Mexico	Otero	32170	2015	18.62	11717	2182	8490.589204924052	747.12
New Mexico	Quay	32180	2015	14.57	2457	358	8053.784536570343	744.3199999999999
New Mexico	Rio Arriba	32190	2015	27.22	8518	2319	6236.717384849367	697.22
New Mexico	Roosevelt	32200	2015	8.57	2825	242	8613.082622103895	744.7800000000001
New Mexico	Sandoval	32210	2015	45.61	25058	11430	6295.991649115344	756.69
New Mexico	San Juan	32220	2015	3.23	18687	603	8093.10768687602	772.76
New Mexico	San Miguel	32230	2015	20.9	6441	1346	6570.869517807536	634.64
New Mexico	Santa Fe	32240	2015	29.95	33294	9973	5690.192312274126	720.97
New Mexico	Sierra	32250	2015	29.75	4151	1235	7694.942852623353	744.8
New Mexico	Socorro	32260	2015	23.3	3429	799	6202.621786693142	710.6800000000001
New Mexico	Taos	32270	2015	20.919999999999998	8458	1769	6482.6480637175755	693.72
New Mexico	Torrance	32280	2015	44.2	3265	1443	6088.203593828768	736.1800000000001
New Mexico	Union	32290	2015	5.38	910	49	10589.385324785253	810.93
New Mexico	Valencia	32300	2015	50.220000000000006	14330	7197	6072.028509195457	703.6
New York	Albany	33000	2015	42.09	56290	23694	7962.622722254189	722.1
New York	Allegany	33010	2015	36.92	9844	3634	7710.8297722854495	667.81
New York	Bronx	33020	2015	54.78	190864	104553	12929.705055301978	946.9499999999999
New York	Broome	33030	2015	36.51	42814	15630	7781.49419522163	723.97
New York	Cattaraugus	33040	2015	44.98	17020	7656	7895.8900305598545	712.65
New York	Cayuga	33050	2015	27.51	15254	4196	8717.017909962067	751.5
New York	Chautauqua	33060	2015	44.879999999999995	29574	13273	7741.040519089746	663.1700000000001
New York	Chemung	33070	2015	33.96	19048	6468	8332.926605535406	699.06
New York	Chenango	33080	2015	34.9	11466	4002	7528.25309439093	704.57
New York	Clinton	33090	2015	18.810000000000002	17040	3205	8649.587181396044	742.61
New York	Columbia	33200	2015	29.34	14408	4228	8763.823622826363	736.9499999999999
New York	Cortland	33210	2015	24.82	8846	2196	8506.695314722969	709.04
New York	Delaware	33220	2015	26.38	10949	2888	8495.744082112447	732.64
New York	Dutchess	33230	2015	18.16	54811	9951	9908.794978578557	761.41
New York	Erie	33240	2015	56.43	187320	105712	7875.289127319607	695.58
New York	Essex	33260	2015	19.08	8772	1674	8413.12128880305	737.51
New York	Franklin	33270	2015	21.419999999999998	10445	2237	7628.927177213378	688.52
New York	Fulton	33280	2015	44.6	12241	5460	8316.094302388707	692.9599999999999
New York	Genesee	33290	2015	54.82	12268	6725	8278.341941410257	668.89
New York	Greene	33300	2015	32.120000000000005	11204	3599	8866.9492916885	722.04
New York	Hamilton	33310	2015	27.99	1490	417	7473.106474606475	718.63
New York	Herkimer	33320	2015	36.36	14234	5175	8274.17626661186	721.16
New York	Jefferson	33330	2015	25.5	18908	4821	8286.86561459316	684.6800000000001
New York	Kings	33331	2015	41.3	346701	143199	13326.673501443725	874.11
New York	Lewis	33340	2015	27.650000000000002	4908	1357	7764.044716713576	629.59
New York	Livingston	33350	2015	58.65	12369	7254	7152.062398926262	646.76
New York	Madison	33360	2015	34.89	13343	4655	7716.060518769935	734.58
New York	Monroe	33370	2015	63.349999999999994	144891	91783	7924.733278299975	670.06
New York	Montgomery	33380	2015	40.339999999999996	11795	4758	7857.848643569427	729.21
New York	Nassau	33400	2015	23.939999999999998	248514	59503	11613.201172565827	811.89
New York	New York	33420	2015	35.14	267615	94043	11051.167745254043	879.39
New York	Niagara	33500	2015	52.8	46901	24763	8152.496089558079	765.63
New York	Oneida	33510	2015	34.620000000000005	50451	17467	8235.04047837595	744.65
New York	Onondaga	33520	2015	36.7	88592	32516	8724.603365577676	736.56
New York	Ontario	33530	2015	57.37	23408	13428	6993.433417604629	684.5
New York	Orange	33540	2015	17.06	58107	9911	10542.173514688555	777.4499999999999
New York	Orleans	33550	2015	53	8275	4386	8527.677616556692	697.9499999999999
New York	Oswego	33560	2015	35.03	23462	8219	8923.14397665796	782.24
New York	Otsego	33570	2015	21.74	13370	2906	7907.592744866665	735.99
New York	Putnam	33580	2015	17.650000000000002	17184	3033	10138.042208343588	833.55
New York	Queens	33590	2015	44.01	332291	146251	11753.92538236987	830.3
New York	Rensselaer	33600	2015	40.309999999999995	30073	12122	8013.300229955283	735
New York	Richmond	33610	2015	39.4	82140	32367	11469.424183625193	893.4399999999999
New York	Rockland	33620	2015	18.630000000000003	54034	10064	11181.166967787236	814.9
New York	St. Lawrence	33630	2015	20.9	22376	4677	7929.862589739894	707.62
New York	Saratoga	33640	2015	42.03	42721	17954	7338.833528482068	724.24
New York	Schenectady	33650	2015	44.04	30038	13230	7369.532447348471	703.21
New York	Schoharie	33660	2015	27.43	6175	1694	7718.042335200913	727.25
New York	Schuyler	33670	2015	32.03	4449	1425	7664.910885286919	711.59
New York	Seneca	33680	2015	40.67	7184	2922	7697.886714075741	681.92
New York	Steuben	33690	2015	31.7	21113	6693	7222.108933546102	663.3399999999999
New York	Suffolk	33700	2015	20.759999999999998	271545	56363	11629.41805025109	791.04
New York	Sullivan	33710	2015	11.48	15932	1829	9784.928831552616	746.41
New York	Tioga	33720	2015	35.339999999999996	10655	3766	7665.977260520218	761.08
New York	Tompkins	33730	2015	21.64	15011	3249	6451.805180297906	623.2900000000001
New York	Ulster	33740	2015	22.979999999999997	37686	8659	9057.95501077875	739.56
New York	Warren	33750	2015	38.54	16296	6280	7548.338553261279	705.12
New York	Washington	33760	2015	37.52	12742	4781	7554.226584541165	706.55
New York	Wayne	33770	2015	55.91	20413	11413	8165.936526459415	666.56
New York	Westchester	33800	2015	23.88	165357	39483	11061.48529377496	798.4499999999999
New York	Wyoming	33900	2015	53.339999999999996	8101	4321	7899.540607407682	686.38
New York	Yates	33910	2015	50.97	5497	2802	5870.2091557230415	630.9
North Carolina	Alamance	34000	2015	51.04	30056	15341	8129.564812321938	746.6
North Carolina	Alexander	34010	2015	28.21	8172	2305	8169.0445778100475	762.11
North Carolina	Alleghany	34020	2015	32.92	3120	1027	8325.787673288065	735.8
North Carolina	Anson	34030	2015	20.64	5188	1071	8523.84822781947	740.2
North Carolina	Ashe	34040	2015	27.67	7041	1948	7793.048758839655	738.89
North Carolina	Avery	34050	2015	26.279999999999998	3934	1034	8226.352638477481	743.19
North Carolina	Beaufort	34060	2015	14.92	12558	1874	7453.657123112613	735.57
North Carolina	Bertie	34070	2015	9.29	5123	476	9319.331764849007	728.7800000000001
North Carolina	Bladen	34080	2015	24.130000000000003	7497	1809	10319.798573404154	723.24
North Carolina	Brunswick	34090	2015	18.93	37056	7013	7555.194057716521	733.24
North Carolina	Buncombe	34100	2015	25.14	54347	13661	7080.598101053267	732.88
North Carolina	Burke	34110	2015	31.09	19371	6022	7861.001557022681	737.92
North Carolina	Cabarrus	34120	2015	33.849999999999994	29575	10012	8511.277654556963	793.31
North Carolina	Caldwell	34130	2015	35.33	17955	6343	7998.530805504604	754.53
North Carolina	Camden	34140	2015	9.32	1866	174	8763.818239009694	743.39
North Carolina	Carteret	34150	2015	16.14	17094	2759	8374.78099598552	741.54
North Carolina	Caswell	34160	2015	41.74	5541	2313	8033.393612843267	730.1800000000001
North Carolina	Catawba	34170	2015	31.810000000000002	32998	10498	7621.029786705603	757.66
North Carolina	Chatham	34180	2015	35.57	16419	5840	7718.060750856697	754.91
North Carolina	Cherokee	34190	2015	23.39	8492	1986	6782.357382251772	720.3399999999999
North Carolina	Chowan	34200	2015	10.31	3889	401	8618.422143118383	737.22
North Carolina	Clay	34210	2015	19.37	3417	662	6677.360292884119	745
North Carolina	Cleveland	34220	2015	23.56	22224	5236	7863.784931117683	732.7800000000001
North Carolina	Columbus	34230	2015	15.69	12971	2035	9221.930767965896	723.2800000000001
North Carolina	Craven	34240	2015	9.6	21334	2047	8440.71288236351	743.12
North Carolina	Cumberland	34250	2015	23.4	47146	11031	8524.33425517109	764.26
North Carolina	Currituck	34251	2015	10.950000000000001	4311	472	7936.316141904981	793.4399999999999
North Carolina	Dare	34270	2015	9.7	7670	744	6588.548263301662	740.62
North Carolina	Davidson	34280	2015	54.61	33199	18131	8446.854929630605	760.07
North Carolina	Davie	34290	2015	51.59	9184	4738	8836.489310063002	742.5
North Carolina	Duplin	34300	2015	15.93	10152	1617	9067.411583417866	718.37
North Carolina	Durham	34310	2015	28.47	39817	11337	8607.363381824463	764.7800000000001
North Carolina	Edgecombe	34320	2015	16.99	11386	1934	9009.619892950524	723.99
North Carolina	Forsyth	34330	2015	52.379999999999995	65056	34076	8590.546684754467	760.47
North Carolina	Franklin	34340	2015	28.97	10730	3109	8598.4748508427	740.07
North Carolina	Gaston	34350	2015	34.92	41275	14413	8992.63249947107	768.4
North Carolina	Gates	34360	2015	15.950000000000001	2313	369	8801.718980982387	742.11
North Carolina	Graham	34370	2015	22.919999999999998	2099	481	7601.713449767834	745.26
North Carolina	Granville	34380	2015	29.14	10658	3106	8046.221054070753	728.55
North Carolina	Greene	34390	2015	13.76	3328	458	8855.795970167554	738.69
North Carolina	Guilford	34400	2015	49.99	86055	43023	7924.917687423143	753.53
North Carolina	Halifax	34410	2015	18.71	13700	2563	8909.978334136566	737.93
North Carolina	Harnett	34420	2015	20.08	17939	3602	9605.500049950344	736.23
North Carolina	Haywood	34430	2015	30	16735	5020	7646.493977662563	765.52
North Carolina	Henderson	34440	2015	25.419999999999998	30183	7674	7772.295087594214	753.88
North Carolina	Hertford	34450	2015	13.729999999999999	4966	682	8291.668134164776	716.19
North Carolina	Hoke	34460	2015	26.279999999999998	5899	1550	8647.13663730316	715.9
North Carolina	Hyde	34470	2015	16.27	1020	166	7166.97688447753	735.4
North Carolina	Iredell	34480	2015	32.93	29984	9875	8661.899224431178	742.6800000000001
North Carolina	Jackson	34490	2015	23.74	7880	1871	7094.998498371652	745.63
North Carolina	Johnston	34500	2015	23.54	28393	6683	9247.587877930702	733.91
North Carolina	Jones	34510	2015	13.78	2264	312	9587.795691926527	741.92
North Carolina	Lee	34520	2015	22.01	11065	2435	8461.660705614755	736.59
North Carolina	Lenoir	34530	2015	12.69	13314	1689	8771.4504160836	717.8199999999999
North Carolina	Lincoln	34540	2015	27.07	14688	3976	8862.980652219714	723.9399999999999
North Carolina	McDowell	34550	2015	28.62	10746	3076	7581.018315039146	710.4599999999999
North Carolina	Macon	34560	2015	13.94	10407	1451	6888.4870223213275	711.4399999999999
North Carolina	Madison	34570	2015	25.12	5246	1318	7229.244670754132	759.56
North Carolina	Martin	34580	2015	13.360000000000001	5515	737	8660.851966347536	734.99
North Carolina	Mecklenburg	34590	2015	31.4	123158	38672	8145.360575143052	750.87
North Carolina	Mitchell	34600	2015	25.979999999999997	4165	1082	7381.757263966008	739.2
North Carolina	Montgomery	34610	2015	26.919999999999998	5148	1386	9099.692376810432	744.9599999999999
North Carolina	Moore	34620	2015	25.419999999999998	23924	6081	8084.518716490915	745.21
North Carolina	Nash	34630	2015	18.71	19693	3685	8418.069245262528	741.22
North Carolina	New Hanover	34640	2015	16.75	40259	6742	8556.191205599229	722.99
North Carolina	Northampton	34650	2015	16.02	5282	846	9329.901129746102	738.9499999999999
North Carolina	Onslow	34660	2015	12.66	21003	2658	8714.326937094944	739.3499999999999
North Carolina	Orange	34670	2015	34.58	19246	6656	7288.299990835078	746.2900000000001
North Carolina	Pamlico	34680	2015	10.950000000000001	3725	408	8109.660518869235	743.14
North Carolina	Pasquotank	34690	2015	12.67	7702	976	8176.4507164342795	744.11
North Carolina	Pender	34700	2015	17.959999999999997	11384	2044	8180.3703629475385	769.09
North Carolina	Perquimans	34710	2015	12.02	3669	441	8121.874448232496	740.75
North Carolina	Person	34720	2015	35.08	8524	2990	8805.783724011239	748.75
North Carolina	Pitt	34730	2015	16.1	26072	4198	8653.462996462771	732.71
North Carolina	Polk	34740	2015	20.310000000000002	5875	1193	7130.348669800012	742.88
North Carolina	Randolph	34750	2015	52.160000000000004	28800	15023	7744.674553232004	752.3199999999999
North Carolina	Richmond	34760	2015	14.629999999999999	10735	1571	8404.278573897427	743.8
North Carolina	Robeson	34770	2015	22.01	23278	5123	9272.77406322369	731.15
North Carolina	Rockingham	34780	2015	51.339999999999996	21771	11178	7990.498618171037	734.92
North Carolina	Rowan	34790	2015	39.690000000000005	28803	11433	8735.728529996648	741.74
North Carolina	Rutherford	34800	2015	19.959999999999997	15825	3158	7426.514538826861	709.74
North Carolina	Sampson	34810	2015	20.6	12505	2576	8835.087914642158	693.07
North Carolina	Scotland	34820	2015	20.150000000000002	8093	1631	7771.365859630565	718.05
North Carolina	Stanly	34830	2015	27.3	13002	3550	8374.7638546903	742.7
North Carolina	Stokes	34840	2015	59.879999999999995	9776	5854	9268.592631498206	739.8599999999999
North Carolina	Surry	34850	2015	49.61	16998	8432	8680.634140831706	736.4499999999999
North Carolina	Swain	34860	2015	13.33	3594	479	8985.111717903106	739.3199999999999
North Carolina	Transylvania	34870	2015	25.279999999999998	9503	2402	7235.231386800337	721.69
North Carolina	Tyrrell	34880	2015	11.18	805	90	7643.334748712237	741.3299999999999
North Carolina	Union	34890	2015	27.52	28965	7970	8151.607437597502	721.63
North Carolina	Vance	34900	2015	30.53	10000	3053	8626.888532884434	733.59
North Carolina	Wake	34910	2015	30.959999999999997	122180	37831	7426.083121182532	740.26
North Carolina	Warren	34920	2015	27.17	4421	1201	8598.819955263625	723.55
North Carolina	Washington	34930	2015	12.69	3255	413	8977.890780608559	734.3499999999999
North Carolina	Watauga	34940	2015	27.16	8456	2297	8286.237913419915	740.14
North Carolina	Wayne	34950	2015	18.56	22604	4195	8588.90767306887	716.61
North Carolina	Wilkes	34960	2015	41.760000000000005	16869	7045	8640.572218907699	735.02
North Carolina	Wilson	34970	2015	14.32	17873	2560	8868.584188345976	701.03
North Carolina	Yadkin	34980	2015	56.86	8312	4726	9499.872475355949	770.47
North Carolina	Yancey	34981	2015	27.51	5230	1439	7087.696810848818	701.14
North Dakota	Adams	35000	2015	11.89	639	76	9909.314779326738	746.7700000000001
North Dakota	Barnes	35010	2015	18.310000000000002	2523	462	7936.413748365243	744.66
North Dakota	Benson	35020	2015	4.76	1008	48	9063.586016330593	741.9
North Dakota	Billings	35030	2015	NA	154	NA	9381.328862444534	801.54
North Dakota	Bottineau	35040	2015	1.26	1587	20	7841.781532952748	753.3199999999999
North Dakota	Bowman	35050	2015	11.88	665	79	8102.526812215596	833.99
North Dakota	Burke	35060	2015	NA	466	NA	8607.085132603766	746.65
North Dakota	Burleigh	35070	2015	23.82	15007	3575	7682.110702508469	744.89
North Dakota	Cass	35080	2015	20.84	21338	4446	7742.180287095209	742.89
North Dakota	Cavalier	35090	2015	11.17	1047	117	8634.799966234754	769.4399999999999
North Dakota	Dickey	35100	2015	13.39	1105	148	9143.798645313966	746.66
North Dakota	Divide	35110	2015	NA	505	NA	9723.049564270153	747.4499999999999
North Dakota	Dunn	35120	2015	17.22	668	115	7038.808815363881	745.19
North Dakota	Eddy	35130	2015	12.850000000000001	599	77	8278.32495575183	767.02
North Dakota	Emmons	35140	2015	28.39	951	270	8374.78992641519	746.07
North Dakota	Foster	35150	2015	17.95	752	135	7883.748131546	800.2
North Dakota	Golden Valley	35160	2015	NA	367	NA	7981.812771757197	746.02
North Dakota	Grand Forks	35170	2015	15.92	9386	1494	8639.380486234222	736.61
North Dakota	Grant	35180	2015	24.03	670	161	8723.9284687275	745.4599999999999
North Dakota	Griggs	35190	2015	16.12	670	108	9069.832779804343	803.12
North Dakota	Hettinger	35200	2015	19.2	646	124	8122.5395364857795	746.81
North Dakota	Kidder	35210	2015	36.43	571	208	6464.96575336973	742.8299999999999
North Dakota	LaMoure	35220	2015	22.06	1020	225	9180.81959860384	744.93
North Dakota	Logan	35230	2015	30.86	538	166	8535.242798391611	746.2900000000001
North Dakota	McHenry	35240	2015	16.259999999999998	1273	207	7967.383556775339	745.97
North Dakota	McIntosh	35250	2015	27.82	895	249	9131.826408192735	763.19
North Dakota	McKenzie	35260	2015	NA	1011	NA	8055.048748988302	765.89
North Dakota	McLean	35270	2015	17.73	2256	400	7952.835774323803	745.3199999999999
North Dakota	Mercer	35280	2015	18.57	1648	306	9134.84627125291	745.7900000000001
North Dakota	Morton	35290	2015	25.91	5345	1385	7661.9176560020605	743.4599999999999
North Dakota	Mountrail	35300	2015	NA	1335	NA	8201.010685028441	729.1700000000001
North Dakota	Nelson	35310	2015	NA	930	NA	8528.899808192093	746.07
North Dakota	Oliver	35320	2015	22.330000000000002	412	92	6645.101671886418	746.06
North Dakota	Pembina	35330	2015	14.09	1689	238	8912.394831107422	739.76
North Dakota	Pierce	35340	2015	30.09	1007	303	7403.441428157613	742.98
North Dakota	Ramsey	35350	2015	NA	2449	NA	8112.50775717762	742.14
North Dakota	Ransom	35360	2015	11.8	1169	138	8727.158648760793	746.48
North Dakota	Renville	35370	2015	NA	528	NA	7124.092828166112	744.9399999999999
North Dakota	Richland	35380	2015	22.58	2910	657	7374.068776546241	743.37
North Dakota	Rolette	35390	2015	1.9	1949	37	8928.953669782577	777.56
North Dakota	Sargent	35400	2015	8.33	852	71	9187.62105842124	759.5
North Dakota	Sheridan	35410	2015	19.04	415	79	7904.132506215558	746.1800000000001
North Dakota	Sioux	35420	2015	5.79	432	25	8496.259589990988	804.9399999999999
North Dakota	Slope	35430	2015	NA	160	NA	5899.978636363637	781.16
North Dakota	Stark	35440	2015	16.77	4263	715	7505.918143193843	722
North Dakota	Steele	35450	2015	13.29	444	59	8586.321141695369	743.75
North Dakota	Stutsman	35460	2015	29.17	4446	1297	7535.780577853907	714.37
North Dakota	Towner	35470	2015	NA	623	NA	8930.549006238589	763.05
North Dakota	Traill	35480	2015	14.739999999999998	1594	235	8244.730124552756	743.15
North Dakota	Walsh	35490	2015	12.99	2501	325	9027.575080462015	770.99
North Dakota	Ward	35500	2015	14.350000000000001	9094	1305	7592.444214752521	745.5
North Dakota	Wells	35510	2015	1.6900000000000002	1185	20	7641.428603994518	786.19
North Dakota	Williams	35520	2015	0.5700000000000001	3347	19	7795.3253345070425	695.3599999999999
Ohio	Adams	36000	2015	31.650000000000002	6117	1936	9677.64480607858	738.73
Ohio	Allen	36010	2015	26.630000000000003	20895	5565	9652.452608872823	762.93
Ohio	Ashland	36020	2015	39.61	10665	4224	7421.2157483581705	739.89
Ohio	Ashtabula	36030	2015	26.29	21843	5743	9984.42841844148	756.8399999999999
Ohio	Athens	36040	2015	35.52	9674	3436	8944.18755202099	765.37
Ohio	Auglaize	36050	2015	25.49	8671	2210	8412.57552878766	746.3599999999999
Ohio	Belmont	36060	2015	46.9	15589	7312	8664.081641539451	773.38
Ohio	Brown	36070	2015	39.1	9156	3580	8313.286206548826	741.3
Ohio	Butler	36080	2015	42.48	61490	26121	9026.238078326998	745.73
Ohio	Carroll	36090	2015	45.91	6047	2776	7383.271723495658	757.8199999999999
Ohio	Champaign	36100	2015	42.96	7546	3242	8627.861338950026	736.8399999999999
Ohio	Clark	36110	2015	49.48	29269	14482	8897.92609953678	762.63
Ohio	Clermont	36120	2015	45.1	35037	15803	8598.59522431417	779.3199999999999
Ohio	Clinton	36130	2015	37.43	8209	3073	8952.205190307257	730.02
Ohio	Columbiana	36140	2015	40.33	23213	9362	8717.60242454605	738.13
Ohio	Coshocton	36150	2015	28.75	7789	2239	9311.116479879456	741.26
Ohio	Crawford	36160	2015	27.779999999999998	10080	2800	9246.358600471156	743.12
Ohio	Cuyahoga	36170	2015	42.6	244952	104359	9138.149822781535	745.99
Ohio	Darke	36190	2015	28.5	11126	3171	8538.66767895569	740.4499999999999
Ohio	Defiance	36200	2015	22.630000000000003	8131	1840	8443.52621740674	758.07
Ohio	Delaware	36210	2015	43.36	25828	11200	7494.202337552451	737.1
Ohio	Erie	36220	2015	23.82	17593	4190	9225.092187828192	723.4499999999999
Ohio	Fairfield	36230	2015	48.44	26395	12787	9036.159561734245	718.56
